id,title,description,intent,keywords,sample_questions,status
dich_vu__thu_phi_dh_cd__prob_4,Dịch vụ Thu phí ĐH - CĐ hỗ trợ nguồn tiền nào?,Thông tin chi tiết về dịch vụ thu phí đh - cđ hỗ trợ nguồn tiền nào trong dịch vụ Thu phí ĐH - CĐ trên ứng dụng VNPT Money,dich_vu_thu_phi_dh_cd_ho_tro_nguon_tien_nao,"Thu phí ĐH - CĐ,Thu,phí,ĐH,CĐ,hỗ,trợ,nguồn,tiền",Dịch vụ Thu phí ĐH - CĐ hỗ trợ nguồn tiền nào?|Tôi muốn hỏi về dịch vụ thu phí đh - cđ hỗ trợ nguồn tiền nào|Dịch vụ Thu phí ĐH - CĐ hỗ trợ nguồn tiền nào trong dịch vụ Thu phí ĐH - CĐ?,active
dich_vu__thu_phi_dh_cd__prob_5,Tôi không tìm thấy tên trường Đại học của mình trong danh sách?,Thông tin chi tiết về tôi không tìm thấy tên trường đại học của mình trong danh sách trong dịch vụ Thu phí ĐH - CĐ trên ứng dụng VNPT Money,toi_khong_tim_thay_ten_truong_dai_hoc_cua_minh_trong_danh_sach,"Thu phí ĐH - CĐ,tìm,thấy,tên,trường,Đại,học,danh,sách",Tôi không tìm thấy tên trường Đại học của mình trong danh sách?|Tôi muốn hỏi về tôi không tìm thấy tên trường đại học của mình trong danh sách|Tôi không tìm thấy tên trường Đại học của mình trong danh sách trong dịch vụ Thu phí ĐH - CĐ?,active
dich_vu__thu_phi_dh_cd__prob_6,Sinh viên vay vốn có đóng học phí qua app được không?,Thông tin chi tiết về sinh viên vay vốn có đóng học phí qua app được không trong dịch vụ Thu phí ĐH - CĐ trên ứng dụng VNPT Money,sinh_vien_vay_von_co_dong_hoc_phi_qua_app_duoc_khong,"Thu phí ĐH - CĐ,Sinh,viên,vay,vốn,đóng,học,phí,qua,app",Sinh viên vay vốn có đóng học phí qua app được không?|Tôi muốn hỏi về sinh viên vay vốn có đóng học phí qua app được không|Sinh viên vay vốn có đóng học phí qua app được không trong dịch vụ Thu phí ĐH - CĐ?,active
dich_vu__nop_phi_xet_tuyen_dai_hoc__prob_1,Hướng dẫn sử dụng dịch vụ Nộp phí xét tuyển Đại học,Thông tin chi tiết về hướng dẫn sử dụng dịch vụ nộp phí xét tuyển đại học trong dịch vụ Nộp phí xét tuyển Đại học trên ứng dụng VNPT Money,huong_dan_su_dung_dich_vu_nop_phi_xet_tuyen_dai_hoc,"Nộp phí xét tuyển Đại học,Hướng,dẫn,sử,dụng,Nộp,phí,xét,tuyển,Đại",Hướng dẫn sử dụng dịch vụ Nộp phí xét tuyển Đại học?|Làm sao để sử dụng dịch vụ nộp phí xét tuyển đại học?|Cách sử dụng dịch vụ nộp phí xét tuyển đại học trên VNPT Money?,active
dich_vu__nop_phi_xet_tuyen_dai_hoc__prob_2,Kiểm tra lịch sử giao dịch Nộp phí xét tuyển Đại học,Thông tin chi tiết về kiểm tra lịch sử giao dịch nộp phí xét tuyển đại học trong dịch vụ Nộp phí xét tuyển Đại học trên ứng dụng VNPT Money,kiem_tra_lich_su_giao_dich_nop_phi_xet_tuyen_dai_hoc,"Nộp phí xét tuyển Đại học,Kiểm,tra,lịch,sử,giao,Nộp,phí,xét,tuyển",Kiểm tra lịch sử giao dịch Nộp phí xét tuyển Đại học?|Xem lịch sử giao dịch nộp phí xét tuyển đại học ở đâu?|Tra cứu lịch sử giao dịch nộp phí xét tuyển đại học?,active
dich_vu__nop_phi_xet_tuyen_dai_hoc__prob_3,Lỗi thanh toán Nộp phí xét tuyển Đại học bị treo,Thông tin chi tiết về lỗi thanh toán nộp phí xét tuyển đại học bị treo trong dịch vụ Nộp phí xét tuyển Đại học trên ứng dụng VNPT Money,loi_thanh_toan_nop_phi_xet_tuyen_dai_hoc_bi_treo,"Nộp phí xét tuyển Đại học,Lỗi,thanh,toán,Nộp,phí,xét,tuyển,Đại,học","Lỗi thanh toán Nộp phí xét tuyển Đại học bị treo?|Tôi gặp tình huống lỗi thanh toán nộp phí xét tuyển đại học bị treo, phải làm sao?|Xử lý khi Nộp phí xét tuyển Đại học bị lỗi?",active
dich_vu__nop_phi_xet_tuyen_dai_hoc__prob_4,Dịch vụ Nộp phí xét tuyển Đại học hỗ trợ nguồn tiền nào?,Thông tin chi tiết về dịch vụ nộp phí xét tuyển đại học hỗ trợ nguồn tiền nào trong dịch vụ Nộp phí xét tuyển Đại học trên ứng dụng VNPT Money,dich_vu_nop_phi_xet_tuyen_dai_hoc_ho_tro_nguon_tien_nao,"Nộp phí xét tuyển Đại học,Nộp,phí,xét,tuyển,Đại,học,hỗ,trợ,nguồn",Dịch vụ Nộp phí xét tuyển Đại học hỗ trợ nguồn tiền nào?|Tôi muốn hỏi về dịch vụ nộp phí xét tuyển đại học hỗ trợ nguồn tiền nào|Dịch vụ Nộp phí xét tuyển Đại học hỗ trợ nguồn tiền nào trong dịch vụ Nộp phí xét tuyển Đại học?,active
dich_vu__nop_phi_xet_tuyen_dai_hoc__prob_5,Tôi nộp lệ phí xét tuyển nhưng quên ghi nội dung chuyển tiền?,Thông tin chi tiết về tôi nộp lệ phí xét tuyển nhưng quên ghi nội dung chuyển tiền trong dịch vụ Nộp phí xét tuyển Đại học trên ứng dụng VNPT Money,toi_nop_le_phi_xet_tuyen_nhung_quen_ghi_noi_dung_chuyen_tien,"Nộp phí xét tuyển Đại học,nộp,lệ,phí,xét,tuyển,quên,ghi,nội,dung",Tôi nộp lệ phí xét tuyển nhưng quên ghi nội dung chuyển tiền?|Tôi muốn hỏi về tôi nộp lệ phí xét tuyển nhưng quên ghi nội dung chuyển tiền|Tôi nộp lệ phí xét tuyển nhưng quên ghi nội dung chuyển tiền trong dịch vụ Nộp phí xét tuyển Đại học?,active
dich_vu__nop_phi_xet_tuyen_dai_hoc__prob_6,Nộp phí xét tuyển cho nhiều nguyện vọng cùng lúc được không?,Thông tin chi tiết về nộp phí xét tuyển cho nhiều nguyện vọng cùng lúc được không trong dịch vụ Nộp phí xét tuyển Đại học trên ứng dụng VNPT Money,nop_phi_xet_tuyen_cho_nhieu_nguyen_vong_cung_luc_duoc_khong,"Nộp phí xét tuyển Đại học,Nộp,phí,xét,tuyển,nhiều,nguyện,vọng,cùng,lúc",Nộp phí xét tuyển cho nhiều nguyện vọng cùng lúc được không?|Tôi muốn hỏi về nộp phí xét tuyển cho nhiều nguyện vọng cùng lúc được không|Nộp phí xét tuyển cho nhiều nguyện vọng cùng lúc được không trong dịch vụ Nộp phí xét tuyển Đại học?,active
dich_vu__nop_phi_xet_tuyen_dai_hoc__prob_7,Làm sao biết Bộ Giáo dục đã nhận được lệ phí chưa?,Thông tin chi tiết về làm sao biết bộ giáo dục đã nhận được lệ phí chưa trong dịch vụ Nộp phí xét tuyển Đại học trên ứng dụng VNPT Money,lam_sao_biet_bo_giao_duc_da_nhan_duoc_le_phi_chua,"Nộp phí xét tuyển Đại học,biết,Bộ,Giáo,dục,nhận,lệ,phí",Làm sao biết Bộ Giáo dục đã nhận được lệ phí chưa?|Tôi muốn hỏi về làm sao biết bộ giáo dục đã nhận được lệ phí chưa|Làm sao biết Bộ Giáo dục đã nhận được lệ phí chưa trong dịch vụ Nộp phí xét tuyển Đại học?,active
dich_vu__hoc_phi_dtsoft__prob_1,Hướng dẫn đóng học phí DTSoft,Thông tin chi tiết về hướng dẫn đóng học phí dtsoft trong dịch vụ Học phí DTSoft trên ứng dụng VNPT Money,huong_dan_dong_hoc_phi_dtsoft,"Học phí DTSoft,Hướng,dẫn,đóng,học,phí,DTSoft",Hướng dẫn đóng học phí DTSoft?|Làm sao để đóng học phí dtsoft?|Cách đóng học phí dtsoft trên VNPT Money?,active
dich_vu__hoc_phi_dtsoft__prob_2,Không tìm thấy thông tin học sinh?,Thông tin chi tiết về không tìm thấy thông tin học sinh trong dịch vụ Học phí DTSoft trên ứng dụng VNPT Money,khong_tim_thay_thong_tin_hoc_sinh,"Học phí DTSoft,tìm,thấy,thông,tin,học,sinh",Không tìm thấy thông tin học sinh?|Tôi muốn hỏi về không tìm thấy thông tin học sinh|Không tìm thấy thông tin học sinh trong dịch vụ Học phí DTSoft?,active
dich_vu__hoc_phi_dtsoft__prob_3,Biên lai đóng học phí lấy ở đâu?,Thông tin chi tiết về biên lai đóng học phí lấy ở đâu trong dịch vụ Học phí DTSoft trên ứng dụng VNPT Money,bien_lai_dong_hoc_phi_lay_o_dau,"Học phí DTSoft,Biên,lai,đóng,học,phí,lấy,đâu",Biên lai đóng học phí lấy ở đâu?|Tôi muốn hỏi về biên lai đóng học phí lấy ở đâu|Biên lai đóng học phí lấy ở đâu trong dịch vụ Học phí DTSoft?,active
dich_vu__hoc_phi_dtsoft__prob_4,Có thể đóng hộ học phí cho người khác không?,Thông tin chi tiết về có thể đóng hộ học phí cho người khác không trong dịch vụ Học phí DTSoft trên ứng dụng VNPT Money,co_the_dong_ho_hoc_phi_cho_nguoi_khac_khong,"Học phí DTSoft,đóng,hộ,học,phí,người,khác",Có thể đóng hộ học phí cho người khác không?|Tôi muốn hỏi về có thể đóng hộ học phí cho người khác không|Có thể đóng hộ học phí cho người khác không trong dịch vụ Học phí DTSoft?,active
dich_vu__hoc_phi_dtsoft__prob_5,DTSoft hỗ trợ thanh toán cho các cấp học nào?,Thông tin chi tiết về dtsoft hỗ trợ thanh toán cho các cấp học nào trong dịch vụ Học phí DTSoft trên ứng dụng VNPT Money,dtsoft_ho_tro_thanh_toan_cho_cac_cap_hoc_nao,"Học phí DTSoft,DTSoft,hỗ,trợ,thanh,toán,cấp,học",DTSoft hỗ trợ thanh toán cho các cấp học nào?|Tôi muốn hỏi về dtsoft hỗ trợ thanh toán cho các cấp học nào|DTSoft hỗ trợ thanh toán cho các cấp học nào trong dịch vụ Học phí DTSoft?,active
dich_vu__hoc_phi_dtsoft__prob_6,Mã học sinh DTSoft có giống mã VnEdu không?,Thông tin chi tiết về mã học sinh dtsoft có giống mã vnedu không trong dịch vụ Học phí DTSoft trên ứng dụng VNPT Money,ma_hoc_sinh_dtsoft_co_giong_ma_vnedu_khong,"Học phí DTSoft,Mã,học,sinh,DTSoft,giống,VnEdu",Mã học sinh DTSoft có giống mã VnEdu không?|Tôi muốn hỏi về mã học sinh dtsoft có giống mã vnedu không|Mã học sinh DTSoft có giống mã VnEdu không trong dịch vụ Học phí DTSoft?,active
dich_vu__hoc_phi_dtsoft__prob_7,Thanh toán qua DTSoft có an toàn không?,Thông tin chi tiết về thanh toán qua dtsoft có an toàn không trong dịch vụ Học phí DTSoft trên ứng dụng VNPT Money,thanh_toan_qua_dtsoft_co_an_toan_khong,"Học phí DTSoft,Thanh,toán,qua,DTSoft,an,toàn",Thanh toán qua DTSoft có an toàn không?|Tôi muốn hỏi về thanh toán qua dtsoft có an toàn không|Thanh toán qua DTSoft có an toàn không trong dịch vụ Học phí DTSoft?,active
dich_vu__hoc_phi_asc__prob_1,Hướng dẫn đóng học phí VnEdu,Thông tin chi tiết về hướng dẫn đóng học phí vnedu trong dịch vụ Học phí ASC trên ứng dụng VNPT Money,huong_dan_dong_hoc_phi_vnedu,"Học phí ASC,Hướng,dẫn,đóng,học,phí,VnEdu",Hướng dẫn đóng học phí VnEdu?|Làm sao để đóng học phí vnedu?|Cách đóng học phí vnedu trên VNPT Money?,active
dich_vu__hoc_phi_asc__prob_2,Không tìm thấy thông tin học sinh?,Thông tin chi tiết về không tìm thấy thông tin học sinh trong dịch vụ Học phí ASC trên ứng dụng VNPT Money,khong_tim_thay_thong_tin_hoc_sinh,"Học phí ASC,tìm,thấy,thông,tin,học,sinh",Không tìm thấy thông tin học sinh?|Tôi muốn hỏi về không tìm thấy thông tin học sinh|Không tìm thấy thông tin học sinh trong dịch vụ Học phí ASC?,active
dich_vu__hoc_phi_asc__prob_3,Biên lai đóng học phí lấy ở đâu?,Thông tin chi tiết về biên lai đóng học phí lấy ở đâu trong dịch vụ Học phí ASC trên ứng dụng VNPT Money,bien_lai_dong_hoc_phi_lay_o_dau,"Học phí ASC,Biên,lai,đóng,học,phí,lấy,đâu",Biên lai đóng học phí lấy ở đâu?|Tôi muốn hỏi về biên lai đóng học phí lấy ở đâu|Biên lai đóng học phí lấy ở đâu trong dịch vụ Học phí ASC?,active
dich_vu__hoc_phi_asc__prob_4,Có thể đóng hộ học phí cho người khác không?,Thông tin chi tiết về có thể đóng hộ học phí cho người khác không trong dịch vụ Học phí ASC trên ứng dụng VNPT Money,co_the_dong_ho_hoc_phi_cho_nguoi_khac_khong,"Học phí ASC,đóng,hộ,học,phí,người,khác",Có thể đóng hộ học phí cho người khác không?|Tôi muốn hỏi về có thể đóng hộ học phí cho người khác không|Có thể đóng hộ học phí cho người khác không trong dịch vụ Học phí ASC?,active
dich_vu__hoc_phi_asc__prob_5,Tại sao tôi nhập mã sinh viên nhưng số tiền nợ là 0 đồng?,Thông tin chi tiết về tại sao tôi nhập mã sinh viên nhưng số tiền nợ là 0 đồng trong dịch vụ Học phí ASC trên ứng dụng VNPT Money,tai_sao_toi_nhap_ma_sinh_vien_nhung_so_tien_no_la_0_dong,"Học phí ASC,nhập,mã,sinh,viên,số,tiền,nợ,đồng",Tại sao tôi nhập mã sinh viên nhưng số tiền nợ là 0 đồng?|Tôi muốn hỏi về tại sao tôi nhập mã sinh viên nhưng số tiền nợ là 0 đồng|Tại sao tôi nhập mã sinh viên nhưng số tiền nợ là 0 đồng trong dịch vụ Học phí ASC?,active
dich_vu__hoc_phi_asc__prob_6,ASC có hỗ trợ thanh toán học phí tín chỉ không?,Thông tin chi tiết về asc có hỗ trợ thanh toán học phí tín chỉ không trong dịch vụ Học phí ASC trên ứng dụng VNPT Money,asc_co_ho_tro_thanh_toan_hoc_phi_tin_chi_khong,"Học phí ASC,ASC,hỗ,trợ,thanh,toán,học,phí,tín,chỉ",ASC có hỗ trợ thanh toán học phí tín chỉ không?|Tôi muốn hỏi về asc có hỗ trợ thanh toán học phí tín chỉ không|ASC có hỗ trợ thanh toán học phí tín chỉ không trong dịch vụ Học phí ASC?,active
dich_vu__hoc_phi_asc__prob_7,Tôi đóng tiền qua ASC rồi nhưng trên web trường vẫn báo nợ?,Thông tin chi tiết về tôi đóng tiền qua asc rồi nhưng trên web trường vẫn báo nợ trong dịch vụ Học phí ASC trên ứng dụng VNPT Money,toi_dong_tien_qua_asc_roi_nhung_tren_web_truong_van_bao_no,"Học phí ASC,đóng,tiền,qua,ASC,web,trường,vẫn,báo,nợ",Tôi đóng tiền qua ASC rồi nhưng trên web trường vẫn báo nợ?|Tôi muốn hỏi về tôi đóng tiền qua asc rồi nhưng trên web trường vẫn báo nợ|Tôi đóng tiền qua ASC rồi nhưng trên web trường vẫn báo nợ trong dịch vụ Học phí ASC?,active
dich_vu__truyen_hinh_k__prob_1,Hướng dẫn sử dụng dịch vụ Truyền hình K+,Thông tin chi tiết về hướng dẫn sử dụng dịch vụ truyền hình k+ trong dịch vụ Truyền hình K+ trên ứng dụng VNPT Money,huong_dan_su_dung_dich_vu_truyen_hinh_k,"Truyền hình K+,Hướng,dẫn,sử,dụng,Truyền,hình,K+",Hướng dẫn sử dụng dịch vụ Truyền hình K+?|Làm sao để sử dụng dịch vụ truyền hình k+?|Cách sử dụng dịch vụ truyền hình k+ trên VNPT Money?,active
dich_vu__truyen_hinh_k__prob_2,Kiểm tra lịch sử giao dịch Truyền hình K+,Thông tin chi tiết về kiểm tra lịch sử giao dịch truyền hình k+ trong dịch vụ Truyền hình K+ trên ứng dụng VNPT Money,kiem_tra_lich_su_giao_dich_truyen_hinh_k,"Truyền hình K+,Kiểm,tra,lịch,sử,giao,Truyền,hình,K+",Kiểm tra lịch sử giao dịch Truyền hình K+?|Xem lịch sử giao dịch truyền hình k+ ở đâu?|Tra cứu lịch sử giao dịch truyền hình k+?,active
dich_vu__truyen_hinh_k__prob_3,Lỗi thanh toán Truyền hình K+ bị treo,Thông tin chi tiết về lỗi thanh toán truyền hình k+ bị treo trong dịch vụ Truyền hình K+ trên ứng dụng VNPT Money,loi_thanh_toan_truyen_hinh_k_bi_treo,"Truyền hình K+,Lỗi,thanh,toán,Truyền,hình,K+,treo","Lỗi thanh toán Truyền hình K+ bị treo?|Tôi gặp tình huống lỗi thanh toán truyền hình k+ bị treo, phải làm sao?|Xử lý khi Truyền hình K+ bị lỗi?",active
dich_vu__truyen_hinh_k__prob_4,Dịch vụ Truyền hình K+ hỗ trợ nguồn tiền nào?,Thông tin chi tiết về dịch vụ truyền hình k+ hỗ trợ nguồn tiền nào trong dịch vụ Truyền hình K+ trên ứng dụng VNPT Money,dich_vu_truyen_hinh_k_ho_tro_nguon_tien_nao,"Truyền hình K+,Truyền,hình,K+,hỗ,trợ,nguồn,tiền",Dịch vụ Truyền hình K+ hỗ trợ nguồn tiền nào?|Tôi muốn hỏi về dịch vụ truyền hình k+ hỗ trợ nguồn tiền nào|Dịch vụ Truyền hình K+ hỗ trợ nguồn tiền nào trong dịch vụ Truyền hình K+?,active
dich_vu__truyen_hinh_k__prob_5,Tại sao chương trình K+ của tôi không còn chiếu nữa?,Thông tin chi tiết về tại sao chương trình k+ của tôi không còn chiếu nữa trong dịch vụ Truyền hình K+ trên ứng dụng VNPT Money,tai_sao_chuong_trinh_k_cua_toi_khong_con_chieu_nua,"Truyền hình K+,chương,trình,K+,chiếu,nữa",Tại sao chương trình K+ của tôi không còn chiếu nữa?|Tôi muốn hỏi về tại sao chương trình k+ của tôi không còn chiếu nữa|Tại sao chương trình K+ của tôi không còn chiếu nữa trong dịch vụ Truyền hình K+?,active
dich_vu__truyen_hinh_k__prob_6,Tôi lỡ nạp tiền K+ vào ngày 2/1/2026 thì có được hoàn tiền không?,Thông tin chi tiết về tôi lỡ nạp tiền k+ vào ngày 2/1/2026 thì có được hoàn tiền không trong dịch vụ Truyền hình K+ trên ứng dụng VNPT Money,toi_lo_nap_tien_k_vao_ngay_2_1_2026_thi_co_duoc_hoan_tien_khong,"Truyền hình K+,lỡ,nạp,tiền,K+,ngày,2026,hoàn",Tôi lỡ nạp tiền K+ vào ngày 2/1/2026 thì có được hoàn tiền không?|Tôi muốn hỏi về tôi lỡ nạp tiền k+ vào ngày 2/1/2026 thì có được hoàn tiền không|Tôi lỡ nạp tiền K+ vào ngày 2/1/2026 thì có được hoàn tiền không trong dịch vụ Truyền hình K+?,active
